ENDLINE2_RESIDENT,ENDLINE2_LEADER,assigned_nov,houseoccupy_ec2,houseclaim_ec2,farmclaim_ec2,housepalavapostwar_ec2,farmpalavapostwar_ec2,anylndconf_u_ec2,unrslv_lnd_conf_u_ec2,conf_threat_c_ec2,conf_threat_u_ec2,conf_damage_c_ec2,conf_damage_u_ec2,conf_viol_c_ec2,conf_viol_u_ec2,conf_witch_c_ec2,conf_any_c_ec2,conf_any_u_ec2,forum_lastsuc_c_ec2,cviol_scale_bc,clandconf_scale_bc,cpalaviol_imputed_bc,clndtake_bc,cattitudes_tribe_bc,cprog_ldr_beliefs_bc,cwitchcraft_scale_bc,cwealthindex_bc,cedulevel_bc,crelmarry_bc,cviol_experienced_bc,weight_ec2,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,s_weight1,s_weight2,s_weight3,s_weight4,assigned_ever,quartdummy,christian,minority,housetake_dum,lndtake_dum,female,stranger,yrs_edu,noland,ageover60,age40_60,age20_40,land_sizehst,farm_sizehst,cashearn_imputedhst,trainee,ctownhh_log_el2,vsmall,small,small2,small3,lmg_conf_u_ec2,lmg_unrslv_conf_u_ec2,lmg_conf_any_u_ec2,lmg_forum_lastsuc_c_ec2,lmg_forum_inf_suc_c_ec2,lmg_conf_any_c_ec2,conf_length_max_c_ec2,resident_e1,conf_dam_violence_bin_u,conf_dam_violence_bin_c,lmg_conf_dam_violence_bin_c,lmg_conf_threat_c_ec2,lmg_conf_viol_c_ec2,lmg_conf_damage_c_ec2,ctownhh_log_el,weight_e1_e2,unconditional_label_land,conditional_label_land,unconditional_label_all,conditional_label_all
,,0,,,,,,1,1,1,1,0,0,1,1,,1,1,0,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,1,1,1,1,14,0,0,0,0,0,0,7.600903,0,6.932448,0,1,0,0,1,1,,0,0,,,1,1,1,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,1,0,0,1,0,.2474665,0,6.907756,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,7,0,0,1,0,.2474665,.2474665,7.600903,,6.932448,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,0,1,11,0,0,1,0,0,0,0,0,6.932448,0,1,0,0,0,0,,,,,,1,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,0,0,11,0,0,0,1,1.194763,0,8.517193,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,0,1,14,0,0,0,1,2.312438,.2474665,8.987197,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
1,,0,1,1,0,1,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,14,0,0,0,1,.2474665,2.094712,0,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5.991471,0,6.932448,0,1,0,0,1,1,,0,0,,,1,0,0,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,13,0,0,0,1,.1246767,1.818447,7.600903,,6.932448,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,0,5.521461,1,,,,
1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,12,0,0,0,0,.2474665,2.094712,6.396933,,6.932448,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,5.521461,1,,,,
1,,0,0,0,1,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,0,1,15,0,0,1,0,.2474665,6.907756,8.188689,,6.932448,0,0,0,0,1,1,0,0,0,0,,0,0,,0,0,0,0,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,14,0,0,0,1,.2474665,0,6.396933,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,0,14,0,0,0,1,0,0,0,0,6.932448,0,1,0,0,0,0,,,,,,1,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,0,1,14,0,0,0,1,.2474665,.4812118,6.907756,,6.932448,0,0,0,0,1,0,1,1,1,1,,0,0,,1,1,1,0,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,1,14,0,0,1,0,0,0,8.294049,0,6.932448,0,1,0,0,0,0,,,,,,1,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,0,1,10,0,0,1,0,.1246767,5.703794,8.070907,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,6.214612,0,6.932448,0,1,0,0,0,0,,,,,,1,0,,,,,,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,1,9,1,0,0,0,0,0,0,0,6.932448,0,1,0,0,1,0,,1,1,,,1,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,11,0,0,0,1,0,2.312438,0,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6.932448,0,1,0,0,0,0,,,,,,1,0,,,,,,5.521461,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,,,1,1,15,0,0,0,1,0,0,9.142061,,6.932448,0,0,0,0,0,0,0,,,,,0,0,,,,,,5.521461,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.1,.2,.1,.1,5,3.9,.1,.4204546,9.45,.55,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,1,208.75,167,1,0,1,0,0,0,1,1,9,0,0,0,1,0,0,8.006368,0,6.932448,0,1,0,0,1,0,,1,1,,,1,1,1,,,,,5.521461,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,1,0,8,0,0,0,1,2.998223,1.818447,7.377759,0,6.872128,0,0,0,1,1,0,,1,1,,,1,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,0,0,14,0,0,0,1,2.312438,2.094712,8.006368,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,0,1,1,7,0,0,0,0,4.60527,2.312438,6.907756,0,6.872128,0,0,0,1,1,1,,0,0,,,1,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,1,1,14,0,0,0,1,.2474665,2.49178,6.396933,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,0,0,0,10,0,0,0,0,.8813736,2.893444,8.006368,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,13,0,0,0,1,.2474665,1.818447,8.699514,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,0,1,10,1,0,0,0,0,0,3.689504,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,14,0,0,1,0,.4812118,6.956546,8.294049,,6.872128,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,6.336826,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.600903,0,6.872128,0,0,0,1,1,1,,1,0,,,1,0,0,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,0,1,,,1,0,14,0,0,0,1,1.443635,2.644121,6.907756,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
1,,0,1,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,6,0,1,0,0,.2474665,6.214612,0,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
1,,0,0,0,1,0,1,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,0,0,,,0,1,0,0,1,0,0,.2474665,4.094622,6.606652,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,1,1,1,9,0,0,0,1,2.312438,1.443635,2.312438,0,6.872128,0,0,0,1,1,0,,1,0,,,1,1,1,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,0,0,0,0,0,0,8,0,0,1,0,4.912709,2.49178,5.298342,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.600903,1,6.872128,0,0,0,1,1,0,,1,0,,,1,1,1,,,,,6.336826,1,,,,
1,,0,1,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,11,0,0,0,1,.1246767,4.094622,7.600903,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,1,1,0,11,0,0,0,1,4.60527,2.49178,3.912423,0,6.872128,0,0,0,1,1,0,,1,0,,,1,1,1,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,1,0,6,0,0,1,0,0,0,5.521477,0,6.872128,0,0,0,1,1,1,,0,0,,,1,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,1,1,8,0,0,0,1,0,0,8.006368,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,9,0,0,1,0,.1246767,6.956546,7.740664,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.312438,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,0,1,0,11,0,0,0,1,3.689504,2.312438,8.699514,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,11,0,0,1,0,.0624594,6.956546,7.600903,,6.872128,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,5,0,1,0,0,.4812118,6.907756,8.699514,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,1,0,0,12,0,0,0,0,5.991471,2.094712,5.298342,0,6.872128,0,0,0,1,1,0,,1,0,,,1,1,1,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,1,0,7,0,0,0,1,.2474665,2.776472,5.192988,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,1,0,0,0,1,0,0,5.703794,1.443635,8.006368,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,1,,,1,0,9,0,0,0,1,.0624594,4.60527,0,,6.872128,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,6.336826,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,0,1,1,0,1,0,8,0,0,0,1,.6931472,2.094712,6.396933,0,6.872128,0,0,0,1,1,1,,1,1,,,1,0,0,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,0,0,1,0,0,.2474665,.8813736,6.802396,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,0,1,0,0,0,0,0,1,1.443635,1.443635,7.090077,0,6.872128,0,0,0,1,1,0,,1,1,,,1,0,0,,,,,6.336826,1,,,,
1,,0,1,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,1,1,14,0,0,0,1,.1246767,5.703794,6.907756,,6.872128,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,6.336826,1,,,,
,,0,,,,,,1,0,1,1,1,1,1,1,,1,1,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,0,0,11,0,1,0,0,5.703794,3.912423,8.987197,0,6.872128,0,0,0,1,1,0,,1,0,,,1,1,1,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,1,14,0,0,0,1,.2474665,.8813736,4.60527,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
1,,0,0,1,0,1,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,0,0,13,0,0,0,1,.2474665,6.684613,8.294049,,6.872128,0,0,0,0,1,0,0,1,0,0,,0,0,,0,0,0,0,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,1,1,0,0,0,0,1,.4812118,1.443635,7.600903,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,1,1,0,1,0,0,0,1,0,0,0,1,0,0,5.34713,1.818447,5.991471,1,6.872128,0,0,0,1,1,1,,0,0,,,1,0,0,,,,,6.336826,1,,,,
,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,1,1,1,1,12,0,0,0,1,3.689504,1.818447,6.684613,0,6.872128,0,0,0,1,1,1,,1,0,,,1,0,0,,,,,6.336826,1,,,,
,,0,,,,,,1,0,1,1,0,0,0,0,,1,1,1,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,1,1,0,1,0,1,0,0,0,4,0,1,0,0,5.298342,1.818447,8.294049,1,6.872128,0,0,0,1,1,0,,1,0,,,1,0,0,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,0,1,,,0,0,0,0,0,1,0,.2474665,2.49178,0,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,,,1,1,6,0,0,1,0,1.443635,4.094622,6.684613,,6.872128,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,0,0,0,9,0,0,0,1,.2474665,2.776472,8.006368,0,6.872128,0,0,0,1,1,0,,1,0,,,1,0,,,,,,6.336826,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.05,.15,.05,.15,7.15,4.6,0,.5991186,9.2,.55,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.6,1,184.6,184.6,1,0,1,0,0,1,0,0,11,0,0,1,0,3.912423,2.644121,6.214612,0,6.872128,0,0,0,1,0,0,,,,,,1,0,,,,,,6.336826,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.4,.5,.25,.4,4.4,4.35,.4,1.046278,8.55,.7,3.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,248.05,1,248.05,248.05,0,0,1,0,1,0,1,1,7,0,0,0,1,1.443635,2.644121,8.294049,0,6.824374,0,0,0,0,1,0,,1,1,,,1,0,0,,,,,6.829794,1,,,,
